User_Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,labels
234,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
235,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
236,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
237,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
238,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
239,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
240,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
241,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
242,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
243,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
244,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
245,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
246,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
247,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
248,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
249,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
250,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
251,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
252,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
253,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
254,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
255,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
256,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
257,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
258,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
259,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
260,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
261,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
262,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
263,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
264,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
265,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
266,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
267,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
268,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
269,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
270,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
271,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
272,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
273,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
274,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
275,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
276,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
277,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
278,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
279,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
280,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
281,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
282,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
283,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
284,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
285,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
286,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
287,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
288,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
289,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
290,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
291,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
292,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
293,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
294,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
295,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
296,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
297,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
298,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
299,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
300,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
301,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
302,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
303,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
304,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
305,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
306,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
307,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
308,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
309,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
310,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
311,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
312,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
313,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
314,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
315,2,1,1,1,2,2,1,4,5,4,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,8
316,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
317,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
318,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
319,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
320,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
321,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
322,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
323,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
324,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
325,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
326,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
327,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
328,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
329,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
330,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
331,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
332,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
333,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
334,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
335,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
336,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
337,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
338,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
339,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
340,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
341,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
342,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
343,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
344,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
345,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
346,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
347,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
348,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
349,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
350,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
